gene	transcript	n_cds_exons	dead_10x_n	dead_10x_exons	dead_15x_n	dead_15x_exons	dead_20x_n	dead_20x_exons	dead_30x_n	dead_30x_exons	cds_len	dead_10x_len	dead_10x_pct	dead_15x_len	dead_15x_pct	dead_20x_len	dead_20x_pct	dead_30x_len	dead_30x_pct
FCN1	ENST00000371806	9	0		0		0		2	2,9	1161	0	0.0	0	0.0	0	0.0	402	34.6
FCN3	ENST00000270879	8	0		0		0		1	8	1060	0	0.0	0	0.0	0	0.0	262	24.7
FCSK	ENST00000288078	23	0		0		0		6	5,9,15-16,19,21	3715	0	0.0	0	0.0	0	0.0	1280	34.5
FDFT1	ENST00000220584	8	0		0		0		4	2,6-8	1414	0	0.0	0	0.0	0	0.0	730	51.6
FDPS	ENST00000368356	10	0		0		0		0		1460	0	0.0	0	0.0	0	0.0	0	0.0
FDX2	ENST00000393708	5	0		0		0		0		652	0	0.0	0	0.0	0	0.0	0	0.0
FDXR	ENST00000293195	12	0		0		0		2	3,9	1716	0	0.0	0	0.0	0	0.0	333	19.4
FECH	ENST00000262093	11	0		0		0		1	5	1492	0	0.0	0	0.0	0	0.0	155	10.4
FEM1B	ENST00000306917	2	0		0		0		2	1-2	1924	0	0.0	0	0.0	0	0.0	1924	100.0
FEM1C	ENST00000274457	2	0		0		0		2	2-3	1894	0	0.0	0	0.0	0	0.0	1894	100.0
FERMT1	ENST00000217289	14	0		0		0		5	2,8,10,12,14	2314	0	0.0	0	0.0	0	0.0	872	37.7
FERMT3	ENST00000345728	14	0		0		0		4	3,7,14-15	2272	0	0.0	0	0.0	0	0.0	744	32.7
FERRY3	ENST00000261250	13	0		0		0		7	3-4,7,9-11,14	1919	0	0.0	0	0.0	0	0.0	1075	56.0
FES	ENST00000328850	18	0		0		0		6	4,6,8,17-19	2829	0	0.0	0	0.0	0	0.0	902	31.9
FEZ1	ENST00000278919	9	0		0		0		3	2,6,8	1359	0	0.0	0	0.0	0	0.0	719	52.9
FEZF1	ENST00000442488	4	0		0		0		3	1,3-4	1508	0	0.0	0	0.0	0	0.0	1353	89.7
FEZF2	ENST00000283268	4	0		0		0		3	2-4	1460	0	0.0	0	0.0	0	0.0	1180	80.8
FFAR1	ENST00000246553	1	0		0		0		1	2	923	0	0.0	0	0.0	0	0.0	923	100.0
FFAR2	ENST00000599180	1	0		0		0		1	2	1013	0	0.0	0	0.0	0	0.0	1013	100.0
FFAR4	ENST00000371481	3	0		0		0		2	1-2	1146	0	0.0	0	0.0	0	0.0	736	64.2
FGA	ENST00000403106	5	0		0		0		3	2-3,5	2035	0	0.0	0	0.0	0	0.0	1795	88.2
FGB	ENST00000302068	8	0		0		0		2	2,4	1636	0	0.0	0	0.0	0	0.0	460	28.1
FGD1	ENST00000375135	18	0		0		2	1-2	18	1-18	3246	0	0.0	0	0.0	521	16.1	3246	100.0
FGD4	ENST00000534526	17	0		0		0		8	4,6-8,11,14-15,17	3052	0	0.0	0	0.0	0	0.0	1808	59.2
FGD6	ENST00000343958	21	0		0		0		4	2,7-8,16	4713	0	0.0	0	0.0	0	0.0	2897	61.5
FGF1	ENST00000337706	3	0		0		0		2	2,4	528	0	0.0	0	0.0	0	0.0	404	76.5
FGF10	ENST00000264664	3	0		0		0		1	1	687	0	0.0	0	0.0	0	0.0	345	50.2
FGF12	ENST00000445105	5	0		0		0		1	3	646	0	0.0	0	0.0	0	0.0	131	20.3
FGF13	ENST00000315930	5	0		0		2	1,4	5	1-5	838	0	0.0	0	0.0	426	50.8	838	100.0
FGF14	ENST00000376131	5	0		0		0		0		859	0	0.0	0	0.0	0	0.0	0	0.0
FGF14	ENST00000376143	5	0		0		0		1	4	844	0	0.0	0	0.0	0	0.0	219	25.9
FGF16	ENST00000439435	3	0		0		1	1	3	1-3	684	0	0.0	0	0.0	294	43.0	684	100.0
FGF17	ENST00000359441	5	0		0		0		1	5	751	0	0.0	0	0.0	0	0.0	314	41.8
FGF20	ENST00000180166	3	0		0		0		1	1	696	0	0.0	0	0.0	0	0.0	306	44.0
FGF23	ENST00000237837	3	0		0		0		1	3	816	0	0.0	0	0.0	0	0.0	461	56.5
FGF3	ENST00000334134	3	0		0		0		3	1-3	780	0	0.0	0	0.0	0	0.0	780	100.0
FGF4	ENST00000168712	3	0		0		0		0		681	0	0.0	0	0.0	0	0.0	0	0.0
FGF5	ENST00000312465	3	0		0		0		2	1,3	867	0	0.0	0	0.0	0	0.0	743	85.7
FGF8	ENST00000320185	6	0		0		0		3	3-5	855	0	0.0	0	0.0	0	0.0	435	50.9
FGF9	ENST00000382353	3	0		0		0		1	1	687	0	0.0	0	0.0	0	0.0	297	43.2
FGFR1	ENST00000447712	17	0		0		0		6	4,7,9,13-15	2809	0	0.0	0	0.0	0	0.0	989	35.2
FGFR2	ENST00000358487	17	0		0		0		0		2806	0	0.0	0	0.0	0	0.0	0	0.0
FGFR2	ENST00000457416	17	0		0		0		4	10-12,18	2809	0	0.0	0	0.0	0	0.0	630	22.4
FGFR3	ENST00000440486	17	0		0		0		1	14	2761	0	0.0	0	0.0	0	0.0	143	5.2
FGFR4	ENST00000292408	17	0		0		0		5	10,15-18	2749	0	0.0	0	0.0	0	0.0	711	25.9
FGG	ENST00000336098	9	0		0		0		5	2-3,6-7,9	1542	0	0.0	0	0.0	0	0.0	881	57.1
FGGY	ENST00000303721	15	0		0		0		1	4	1956	0	0.0	0	0.0	0	0.0	172	8.8
FGL2	ENST00000248598	2	0		0		0		2	1-2	1360	0	0.0	0	0.0	0	0.0	1360	100.0
FH	ENST00000366560	10	0		0		0		2	5-6	1733	0	0.0	0	0.0	0	0.0	389	22.4
FHIT	ENST00000492590	5	0		0		0		1	6	544	0	0.0	0	0.0	0	0.0	166	30.5
FHL1	ENST00000370683	6	0		0		0		2	1-2	1011	0	0.0	0	0.0	0	0.0	244	24.1
FHL1	ENST00000394155	6	0		0		0		5	3-7	1092	0	0.0	0	0.0	0	0.0	988	90.5
FHL2	ENST00000530340	5	0		0		0		1	6	940	0	0.0	0	0.0	0	0.0	207	22.0
FHOD3	ENST00000590592	29	0		0		0		11	9,12,17-19,21-23,26-28	5449	0	0.0	0	0.0	0	0.0	2946	54.1
FIBCD1	ENST00000372338	7	0		0		0		2	5,7	1526	0	0.0	0	0.0	0	0.0	397	26.0
FIBP	ENST00000357519	10	0		0		0		1	2	1274	0	0.0	0	0.0	0	0.0	219	17.2
FICD	ENST00000552695	2	0		0		0		2	2-3	1417	0	0.0	0	0.0	0	0.0	1417	100.0
FIG4	ENST00000230124	23	0		0		0		10	1,3,8,12,16-20,23	3184	0	0.0	0	0.0	0	0.0	1412	44.3
FIGLA	ENST00000332372	5	0		0		0		1	1	760	0	0.0	0	0.0	0	0.0	251	33.0
FIGN	ENST00000333129	2	0		0		0		1	3	2320	0	0.0	0	0.0	0	0.0	2275	98.1
FILIP1	ENST00000237172	5	0		0		0		2	5-6	3742	0	0.0	0	0.0	0	0.0	3053	81.6
FITM2	ENST00000396825	2	0		0		0		1	2	829	0	0.0	0	0.0	0	0.0	636	76.7
FKBP10	ENST00000321562	10	0		0		0		3	6,9-10	1949	0	0.0	0	0.0	0	0.0	556	28.5
FKBP11	ENST00000550765	6	0		0		0		2	3,6	726	0	0.0	0	0.0	0	0.0	346	47.7
FKBP14	ENST00000222803	4	0		0		0		2	1-2	716	0	0.0	0	0.0	0	0.0	389	54.3
FKBP4	ENST00000001008	10	0		0		0		1	9	1580	0	0.0	0	0.0	0	0.0	260	16.5
FKBP5	ENST00000357266	10	0		0		0		2	6,11	1574	0	0.0	0	0.0	0	0.0	305	19.4
FKBP6	ENST00000252037	8	0		0		0		1	8	1144	0	0.0	0	0.0	0	0.0	111	9.7
FKBP8	ENST00000608443	8	0		0		0		3	3,5-6	1402	0	0.0	0	0.0	0	0.0	624	44.5
FKRP	ENST00000318584	1	0		0		0		1	4	1508	0	0.0	0	0.0	0	0.0	1508	100.0
FKTN	ENST00000357998	9	0		0		0		6	5-9,11	1566	0	0.0	0	0.0	0	0.0	1213	77.5
FLAD1	ENST00000292180	7	0		0		0		1	1	1904	0	0.0	0	0.0	0	0.0	392	20.6
FLCN	ENST00000285071	11	0		0		0		5	6-7,9,12,14	1960	0	0.0	0	0.0	0	0.0	1008	51.4
FLG	ENST00000368799	2	0		0		0		2	2-3	12226	0	0.0	0	0.0	0	0.0	12226	100.0
FLG2	ENST00000388718	2	0		0		0		2	2-3	7216	0	0.0	0	0.0	0	0.0	7216	100.0
FLI1	ENST00000527786	9	0		0		0		3	2,4,9	1539	0	0.0	0	0.0	0	0.0	1006	65.4
FLII	ENST00000327031	30	0		0		0		7	18,20-21,24,26-27,30	4410	0	0.0	0	0.0	0	0.0	1219	27.6
FLNA	ENST00000369850	47	0		0		9	2,12-13,19-20,22,38,40,45	47	2-48	8884	0	0.0	0	0.0	2274	25.6	8884	100.0
FLNB	ENST00000295956	46	0		0		0		23	1-2,6,9,11,17-18,20-21,23,25,28-29,34-39,41-42,44-45	8729	0	0.0	0	0.0	0	0.0	4997	57.2
FLNC	ENST00000325888	48	0		0		0		7	1-2,13-14,21,34-35	9138	0	0.0	0	0.0	0	0.0	1900	20.8
FLRT1	ENST00000682287	1	0		0		0		1	3	2045	0	0.0	0	0.0	0	0.0	2045	100.0
FLRT3	ENST00000341420	1	0		0		0		1	3	1970	0	0.0	0	0.0	0	0.0	1970	100.0
FLT1	ENST00000282397	30	0		0		0		11	3,8,11-12,17-19,21,23-24,26	4617	0	0.0	0	0.0	0	0.0	1639	35.5
FLT3	ENST00000241453	24	0		0		0		6	4,16,18-19,21-22	3462	0	0.0	0	0.0	0	0.0	770	22.2
FLT3LG	ENST00000597551	7	0		0		0		0		848	0	0.0	0	0.0	0	0.0	0	0.0
FLT4	ENST00000261937	30	0		0		0		3	3,14,17	4692	0	0.0	0	0.0	0	0.0	588	12.5
FLVCR1	ENST00000366971	10	0		0		0		1	2	1868	0	0.0	0	0.0	0	0.0	165	8.8
FLVCR2	ENST00000238667	10	0		0		0		4	1-2,5-6	1781	0	0.0	0	0.0	0	0.0	1106	62.1
FMC1	ENST00000297534	2	0		0		0		2	1-2	382	0	0.0	0	0.0	0	0.0	382	100.0
FMN1	ENST00000616417	18	0		0		0		4	4,15-17	4620	0	0.0	0	0.0	0	0.0	2221	48.1
FMN2	ENST00000319653	18	0		0		0		7	1,4-5,7,9-10,16	5529	0	0.0	0	0.0	0	0.0	4205	76.1
FMNL2	ENST00000288670	26	0		0		0		5	1,16-18,23	3799	0	0.0	0	0.0	0	0.0	882	23.2
FMO3	ENST00000367755	8	0		0		0		3	2-3,7	1759	0	0.0	0	0.0	0	0.0	737	41.9
FMR1	ENST00000370475	17	0		0		3	2,6,9	17	1-17	2239	0	0.0	0	0.0	286	12.8	2239	100.0
FN1	ENST00000354785	46	0		0		0		11	1,8-10,15,19,24,26-27,40,44	8354	0	0.0	0	0.0	0	0.0	2367	28.3
FN3KRP	ENST00000269373	6	0		0		0		1	6	1050	0	0.0	0	0.0	0	0.0	359	34.2
FNDC7	ENST00000370017	12	0		0		0		5	2-3,5,11-12	2442	0	0.0	0	0.0	0	0.0	694	28.4
FNIP1	ENST00000510461	18	0		0		0		3	4,6,12	3861	0	0.0	0	0.0	0	0.0	400	10.4
FNTB	ENST00000246166	12	0		0		0		4	1-3,11	1554	0	0.0	0	0.0	0	0.0	477	30.7
FOCAD	ENST00000338382	43	0		0		0		12	7-9,16,19,21,24,26-27,33-34,38	6266	0	0.0	0	0.0	0	0.0	1961	31.3
FOLR1	ENST00000393676	4	0		0		0		3	2-4	854	0	0.0	0	0.0	0	0.0	666	78.0
FOLR2	ENST00000298223	4	0		0		0		1	5	848	0	0.0	0	0.0	0	0.0	313	36.9
FOLR3	ENST00000611028	4	0		0		0		4	2-5	818	0	0.0	0	0.0	0	0.0	818	100.0
FOS	ENST00000303562	4	0		0		0		2	1,4	1223	0	0.0	0	0.0	0	0.0	823	67.3
FOSL1	ENST00000312562	4	0		0		0		0		896	0	0.0	0	0.0	0	0.0	0	0.0
FOSL2	ENST00000264716	4	0		0		0		2	1,4	1061	0	0.0	0	0.0	0	0.0	661	62.3
FOXA2	ENST00000419308	2	0		0		0		1	2	1432	0	0.0	0	0.0	0	0.0	1325	92.5
FOXC1	ENST00000645831	1	0		0		0		1	1	1682	0	0.0	0	0.0	0	0.0	1682	100.0
FOXC2	ENST00000649859	1	0		0		0		1	1	1526	0	0.0	0	0.0	0	0.0	1526	100.0
FOXD3	ENST00000371116	1	0		0		0		1	1	1457	0	0.0	0	0.0	0	0.0	1457	100.0
FOXE1	ENST00000375123	1	0		0		0		1	1	1142	0	0.0	0	0.0	0	0.0	1142	100.0
FOXE3	ENST00000335071	1	0		0		0		1	1	980	0	0.0	0	0.0	0	0.0	980	100.0
FOXF1	ENST00000262426	2	0		0		0		1	1	1180	0	0.0	0	0.0	0	0.0	999	84.7
FOXF2	ENST00000645481	2	0		0		0		1	1	1375	0	0.0	0	0.0	0	0.0	1191	86.6
FOXG1	ENST00000313071	1	0		0		0		1	1	1490	0	0.0	0	0.0	0	0.0	1490	100.0
FOXH1	ENST00000377317	3	0		0		0		0		1158	0	0.0	0	0.0	0	0.0	0	0.0
FOXI1	ENST00000306268	2	0		0		0		2	1-2	1177	0	0.0	0	0.0	0	0.0	1177	100.0
FOXI3	ENST00000428390	2	0		0		0		2	1-2	1303	0	0.0	0	0.0	0	0.0	1303	100.0
FOXJ1	ENST00000322957	2	0		0		0		1	2	1306	0	0.0	0	0.0	0	0.0	518	39.7
FOXJ3	ENST00000361346	12	0		0		0		3	4,10-11	2109	0	0.0	0	0.0	0	0.0	429	20.3
FOXK2	ENST00000335255	9	0		0		0		4	1,5-6,9	2163	0	0.0	0	0.0	0	0.0	1066	49.3
FOXL1	ENST00000320241	1	0		0		0		1	1	1058	0	0.0	0	0.0	0	0.0	1058	100.0
FOXL2	ENST00000648323	1	0		0		0		1	1	1151	0	0.0	0	0.0	0	0.0	1151	100.0
FOXN1	ENST00000579795	8	0		0		0		1	3	2107	0	0.0	0	0.0	0	0.0	485	23.0
FOXO1	ENST00000379561	2	0		0		1	1	2	1-2	2008	0	0.0	0	0.0	650	32.4	2008	100.0
FOXP1	ENST00000649528	16	0		0		0		3	6,10,15	2354	0	0.0	0	0.0	0	0.0	596	25.3
FOXP2	ENST00000350908	16	0		0		0		7	5-9,12,17	2468	0	0.0	0	0.0	0	0.0	1148	46.5
FOXP3	ENST00000376207	11	0		0		0		10	2-8,10-12	1516	0	0.0	0	0.0	0	0.0	1345	88.7
FOXP4	ENST00000307972	16	0		0		0		1	2	2363	0	0.0	0	0.0	0	0.0	224	9.5
FOXQ1	ENST00000296839	1	0		0		0		1	1	1232	0	0.0	0	0.0	0	0.0	1232	100.0
FOXR1	ENST00000317011	6	0		0		0		2	3,5	999	0	0.0	0	0.0	0	0.0	527	52.8
FOXRED1	ENST00000263578	11	0		0		0		4	1,6-7,11	1681	0	0.0	0	0.0	0	0.0	599	35.6
FOXRED2	ENST00000397224	8	0		0		0		6	2-7	2215	0	0.0	0	0.0	0	0.0	1744	78.7
FPR1	ENST00000304748	1	0		0		0		1	2	1073	0	0.0	0	0.0	0	0.0	1073	100.0
FPR2	ENST00000340023	1	0		0		0		1	2	1076	0	0.0	0	0.0	0	0.0	1076	100.0
FRA10AC1	ENST00000359204	13	0		0		0		1	8	1208	0	0.0	0	0.0	0	0.0	66	5.5
FRAS1	ENST00000512123	74	0		0		0		27	6,10,14,21,25,27,29,31,38,43-44,47-48,50-51,53,55-58,63,65-67,69,71,74	13519	0	0.0	0	0.0	0	0.0	6068	44.9
FREM1	ENST00000380880	36	0		0		0		11	2-3,6,9,11,26,28,30-31,34,37	7260	0	0.0	0	0.0	0	0.0	2465	34.0
FREM2	ENST00000280481	24	0		0		0		13	1-3,11,13-17,19,22-24	9990	0	0.0	0	0.0	0	0.0	7940	79.5
FRMD1	ENST00000283309	11	0		0		0		2	8-9	1870	0	0.0	0	0.0	0	0.0	512	27.4
FRMD4A	ENST00000357447	23	0		0		0		8	6,14,16-18,20-22	3580	0	0.0	0	0.0	0	0.0	2163	60.4
FRMD5	ENST00000417257	14	0		0		0		5	3-6,14	1993	0	0.0	0	0.0	0	0.0	1022	51.3
FRMD7	ENST00000298542	12	0		0		3	6,10,12	12	1-12	2385	0	0.0	0	0.0	1339	56.1	2385	100.0
FRMPD2	ENST00000374201	29	0		0		0		5	2-3,8,10,19	4510	0	0.0	0	0.0	0	0.0	800	17.7
FRMPD4	ENST00000675598	17	0		0		6	2-3,6,15-17	17	1-17	5629	0	0.0	0	0.0	4183	74.3	5629	100.0
FRRS1L	ENST00000561981	5	0		0		0		2	2,4	982	0	0.0	0	0.0	0	0.0	372	37.9
FRY	ENST00000542859	61	0		0		0		14	4-5,8,10,16-17,21,26,32,34,44,47,60-61	10262	0	0.0	0	0.0	0	0.0	3090	30.1
FRYL	ENST00000358350	61	0		0		1	35	13	7-8,12,24-25,35,41-42,46,52,56-57,59	10262	0	0.0	0	0.0	161	1.6	2624	25.6
FRZB	ENST00000295113	6	0		0		0		4	1,3-5	1098	0	0.0	0	0.0	0	0.0	893	81.3
FSCB	ENST00000340446	1	0		0		0		1	1	2498	0	0.0	0	0.0	0	0.0	2498	100.0
FSCN2	ENST00000417245	5	0		0		0		1	3	1579	0	0.0	0	0.0	0	0.0	142	9.0
FSD1L	ENST00000481272	14	0		0		0		3	2,5,14	1873	0	0.0	0	0.0	0	0.0	384	20.5
FSHB	ENST00000533718	2	0		0		0		1	3	430	0	0.0	0	0.0	0	0.0	251	58.4
FSHR	ENST00000406846	10	0		0		0		4	2-3,9-10	2288	0	0.0	0	0.0	0	0.0	1647	72.0
FSIP2	ENST00000424728	23	0		0		0		13	1-4,8-10,15-18,20,23	21184	0	0.0	0	0.0	0	0.0	20101	94.9
FST	ENST00000256759	6	0		0		0		2	2-3	1155	0	0.0	0	0.0	0	0.0	451	39.0
FSTL5	ENST00000306100	15	0		0		0		3	3,12,16	2844	0	0.0	0	0.0	0	0.0	916	32.2
FTCD	ENST00000397746	14	0		0		0		0		1906	0	0.0	0	0.0	0	0.0	0	0.0
FTH1	ENST00000273550	4	0		0		0		2	2,4	632	0	0.0	0	0.0	0	0.0	352	55.7
FTL	ENST00000331825	4	0		0		0		3	1-2,4	608	0	0.0	0	0.0	0	0.0	462	76.0
FTO	ENST00000471389	9	0		0		0		5	1,3-4,7,9	1698	0	0.0	0	0.0	0	0.0	1191	70.1
FTSJ1	ENST00000348411	11	0		0		1	12	10	2-4,6-12	1210	0	0.0	0	0.0	53	4.4	1111	91.8
FUCA1	ENST00000374479	8	0		0		0		3	1,6,8	1561	0	0.0	0	0.0	0	0.0	781	50.0
FURIN	ENST00000268171	15	0		0		0		2	6,16	2685	0	0.0	0	0.0	0	0.0	710	26.4
FUS	ENST00000254108	15	0		0		0		1	1	1881	0	0.0	0	0.0	0	0.0	33	1.8
FUT1	ENST00000645652	1	0		0		0		1	2	1118	0	0.0	0	0.0	0	0.0	1118	100.0
FUT2	ENST00000425340	1	0		0		0		1	2	1052	0	0.0	0	0.0	0	0.0	1052	100.0
FUT3	NM_001382745.1	1	0		0		0		1	1	1106	0	0.0	0	0.0	0	0.0	1106	100.0
FUT6	ENST00000318336	1	0		0		0		1	3	1100	0	0.0	0	0.0	0	0.0	1100	100.0
FUT8	ENST00000673929	9	0		0		0		4	3,5,10-11	1908	0	0.0	0	0.0	0	0.0	915	48.0
FUZ	ENST00000313777	11	0		0		0		0		1477	0	0.0	0	0.0	0	0.0	0	0.0
FXN	ENST00000484259	5	0		0		0		2	1,3	733	0	0.0	0	0.0	0	0.0	326	44.5
FXR1	ENST00000357559	17	0		0		0		2	12-13	2206	0	0.0	0	0.0	0	0.0	161	7.3
FXR1	ENST00000482125	17	0		0		0		10	1,3,5,8,10,12-14,16-17	2374	0	0.0	0	0.0	0	0.0	1651	69.5
FXYD2	ENST00000292079	5	0		0		0		0		301	0	0.0	0	0.0	0	0.0	0	0.0
FYB1	ENST00000512982	18	0		0		0		4	2,8,14,16	2850	0	0.0	0	0.0	0	0.0	1605	56.3
FYCO1	ENST00000296137	17	0		0		0		6	8,12,15-18	4777	0	0.0	0	0.0	0	0.0	3190	66.8
FYTTD1	ENST00000241502	9	0		0		0		2	4,9	1137	0	0.0	0	0.0	0	0.0	252	22.2
FZD2	ENST00000315323	1	0		0		0		1	1	1718	0	0.0	0	0.0	0	0.0	1718	100.0
FZD4	ENST00000531380	2	0		0		0		2	1-2	1654	0	0.0	0	0.0	0	0.0	1654	100.0
FZD5	ENST00000295417	1	0		0		0		1	2	1778	0	0.0	0	0.0	0	0.0	1778	100.0
FZD6	ENST00000358755	6	0		0		0		5	2,4-7	2241	0	0.0	0	0.0	0	0.0	2024	90.3
FZD9	ENST00000344575	1	0		0		0		1	1	1796	0	0.0	0	0.0	0	0.0	1796	100.0
FZR1	ENST00000441788	13	0		0		0		2	6,14	1742	0	0.0	0	0.0	0	0.0	165	9.5
G6PC1	ENST00000253801	5	0		0		0		2	1,5	1174	0	0.0	0	0.0	0	0.0	782	66.6
G6PC3	ENST00000269097	6	0		0		0		1	1	1161	0	0.0	0	0.0	0	0.0	238	20.5
G6PD	ENST00000393562	12	0		0		6	5-10	12	2-13	1788	0	0.0	0	0.0	1140	63.8	1788	100.0
GAA	ENST00000302262	19	0		0		0		2	2,20	3239	0	0.0	0	0.0	0	0.0	646	19.9
GAB1	ENST00000262994	10	0		0		0		3	3,7,10	2285	0	0.0	0	0.0	0	0.0	539	23.6
GABBR1	ENST00000377034	22	0		0		0		3	9,14,17	3326	0	0.0	0	0.0	0	0.0	357	10.7
GABBR2	ENST00000259455	19	0		0		0		8	2-3,6-7,10,13,17-18	3206	0	0.0	0	0.0	0	0.0	1429	44.6
GABPB2	ENST00000368918	8	0		0		0		1	4	1507	0	0.0	0	0.0	0	0.0	215	14.3
GABRA1	ENST00000393943	9	0		0		0		4	2-3,5,10	1551	0	0.0	0	0.0	0	0.0	800	51.6
GABRA2	ENST00000381620	9	0		0		0		5	3,5,7-8,10	1536	0	0.0	0	0.0	0	0.0	1031	67.1
GABRA3	ENST00000370314	9	0		0		1	5	9	2-10	1659	0	0.0	0	0.0	241	14.5	1659	100.0
GABRA4	ENST00000264318	9	0		0		0		4	1,7-9	1845	0	0.0	0	0.0	0	0.0	1110	60.2
GABRA5	ENST00000335625	9	0		0		0		5	5-8,11	1569	0	0.0	0	0.0	0	0.0	916	58.4
GABRA6	ENST00000274545	9	0		0		0		2	2,8	1542	0	0.0	0	0.0	0	0.0	419	27.2
GABRB1	ENST00000295454	9	0		0		0		2	8-9	1605	0	0.0	0	0.0	0	0.0	630	39.3
GABRB2	ENST00000393959	10	0		0		0		4	4,7-8,10	1739	0	0.0	0	0.0	0	0.0	1047	60.2
GABRB3	ENST00000311550	9	0		0		0		3	2,8-9	1602	0	0.0	0	0.0	0	0.0	739	46.1
GABRD	ENST00000378585	9	0		0		0		2	1,6	1539	0	0.0	0	0.0	0	0.0	246	16.0
GABRE	ENST00000370328	9	0		0		4	4,6,8-9	9	1-9	1701	0	0.0	0	0.0	1023	60.1	1701	100.0
GABRG1	ENST00000295452	9	0		0		0		2	4,8	1578	0	0.0	0	0.0	0	0.0	476	30.2
GABRG2	ENST00000639213	10	0		0		0		0		1628	0	0.0	0	0.0	0	0.0	0	0.0
GABRG3	ENST00000615808	10	0		0		0		4	1-2,6-7	1604	0	0.0	0	0.0	0	0.0	573	35.7
GABRP	ENST00000265294	9	0		0		0		4	5,7,9-10	1503	0	0.0	0	0.0	0	0.0	927	61.7
GABRQ	ENST00000598523	9	0		0		1	9	9	1-9	2079	0	0.0	0	0.0	761	36.6	2079	100.0
GABRR2	ENST00000402938	9	0		0		0		4	1,3-4,9	1578	0	0.0	0	0.0	0	0.0	797	50.5
GAD1	ENST00000358196	16	0		0		0		4	2,5-6,10	2105	0	0.0	0	0.0	0	0.0	551	26.2
GADD45GIP1	ENST00000316939	2	0		0		0		2	1-2	709	0	0.0	0	0.0	0	0.0	709	100.0
GAL	ENST00000265643	5	0		0		0		0		472	0	0.0	0	0.0	0	0.0	0	0.0
GALC	ENST00000261304	17	0		0		0		5	1,8,11,14,16	2398	0	0.0	0	0.0	0	0.0	799	33.3
GALE	ENST00000617979	10	0		0		0		1	6	1247	0	0.0	0	0.0	0	0.0	197	15.8
GALK1	ENST00000588479	8	0		0		0		3	2,4-5	1339	0	0.0	0	0.0	0	0.0	568	42.4
GALM	ENST00000272252	7	0		0		0		1	1	1169	0	0.0	0	0.0	0	0.0	210	18.0
GALNS	ENST00000268695	14	0		0		0		3	5,7,12	1849	0	0.0	0	0.0	0	0.0	451	24.4
GALNT1	ENST00000269195	11	0		0		0		3	3,7-8	1900	0	0.0	0	0.0	0	0.0	534	28.1
GALNT12	ENST00000375011	10	0		0		0		4	5,7,9-10	1946	0	0.0	0	0.0	0	0.0	618	31.8
GALNT2	ENST00000366672	16	0		0		0		5	5,11-13,16	2036	0	0.0	0	0.0	0	0.0	628	30.8
GALNT3	ENST00000392701	10	0		0		0		6	2,4-6,9,11	2102	0	0.0	0	0.0	0	0.0	1363	64.8
GALT	ENST00000378842	11	0		0		0		4	2-5	1360	0	0.0	0	0.0	0	0.0	505	37.1
GAMT	ENST00000252288	6	0		0		0		0		831	0	0.0	0	0.0	0	0.0	0	0.0
GAN	ENST00000648994	11	0		0		0		3	3-4,8	2014	0	0.0	0	0.0	0	0.0	766	38.0
GANAB	ENST00000356638	24	0		0		0		3	9,15,21	3315	0	0.0	0	0.0	0	0.0	452	13.6
GAPDHS	ENST00000222286	11	0		0		0		4	3,5,8,10	1447	0	0.0	0	0.0	0	0.0	518	35.8
GAPT	ENST00000502276	1	0		0		0		0		494	0	0.0	0	0.0	0	0.0	0	0.0
GAPVD1	ENST00000297933	25	0		0		0		4	5,17,23,27	4883	0	0.0	0	0.0	0	0.0	1653	33.9
GAR1	ENST00000226796	6	0		0		0		2	3-4	774	0	0.0	0	0.0	0	0.0	255	32.9
GARIN3	ENST00000302938	2	0		0		0		2	1-2	1858	0	0.0	0	0.0	0	0.0	1858	100.0
GARNL3	ENST00000373387	28	0		0		0		13	1-2,7-8,15-16,19-22,25-26,28	3602	0	0.0	0	0.0	0	0.0	1808	50.2
GARS1	ENST00000389266	17	0		0		0		3	1,13,15	2560	0	0.0	0	0.0	0	0.0	462	18.0
GAS1	ENST00000298743	1	0		0		0		1	1	1058	0	0.0	0	0.0	0	0.0	1058	100.0
GAS2	ENST00000454584	7	0		0		0		2	6-7	1082	0	0.0	0	0.0	0	0.0	290	26.8
GAS2L2	ENST00000604641	6	0		0		0		2	1,6	2763	0	0.0	0	0.0	0	0.0	1983	71.8
GATA1	ENST00000376670	5	0		0		2	2-3	5	2-6	1342	0	0.0	0	0.0	638	47.5	1342	100.0
GATA2	ENST00000341105	5	0		0		0		0		1543	0	0.0	0	0.0	0	0.0	0	0.0
GATA2	ENST00000487848	5	0		0		0		0		1543	0	0.0	0	0.0	0	0.0	0	0.0
GATA3	ENST00000379328	5	0		0		0		2	2-3	1435	0	0.0	0	0.0	0	0.0	818	57.0
GATA4	ENST00000532059	6	0		0		0		2	2,6	1452	0	0.0	0	0.0	0	0.0	805	55.4
GATA5	ENST00000252997	6	0		0		0		0		1314	0	0.0	0	0.0	0	0.0	0	0.0
GATA6	ENST00000269216	6	0		0		0		4	2-3,5,7	1908	0	0.0	0	0.0	0	0.0	1638	85.8
GATAD1	ENST00000287957	5	0		0		0		0		910	0	0.0	0	0.0	0	0.0	0	0.0
GATAD2A	ENST00000683918	11	0		0		0		1	9	2125	0	0.0	0	0.0	0	0.0	319	15.0
