gene	transcript	n_cds_exons	dead_10x_n	dead_10x_exons	dead_20x_n	dead_20x_exons	dead_30x_n	dead_30x_exons
EYA3	ENST00000373871	17	0		0		0	
EYA4	ENST00000355286	19	0		0		6	2,3,9,10,11,14
EYS	ENST00000503581	40	0		0		17	4,7,8,9,11,18,19,23,26,27,28,33,35,36,37,42,43
EZH1	ENST00000428826	19	0		0		4	4,12,13,15
EZH2	ENST00000320356	19	0		0		4	2,4,15,17
EZR	ENST00000367075	13	0		0		6	3,5,7,9,13,14
F10	ENST00000375559	8	0		0		5	2,4,5,6,8
F11	ENST00000403665	14	0		0		4	4,6,9,15
F12	ENST00000253496	14	0		0		5	6,8,10,12,13
F13A1	ENST00000264870	14	0		0		5	3,5,7,8,15
F13B	ENST00000367412	12	0		0		5	2,3,6,10,12
F2	ENST00000311907	14	0		0		8	5,6,7,8,10,11,12,14
F5	ENST00000367797	25	0		0		12	1,2,4,8,9,10,13,16,17,20,22,23
F7	ENST00000346342	8	0		0		0	
F7	ENST00000375581	9	0		0		3	7,8,9
F8	ENST00000360256	26	0		7	2,5,8,10,14,19,26	26	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
F9	ENST00000218099	8	0		3	2,3,6	8	1,2,3,4,5,6,7,8
FA2H	ENST00000219368	7	0		0		3	3,5,6
FAAH	ENST00000243167	15	0		0		4	1,3,4,8
FAAH2	ENST00000374900	11	0		2	3,9	10	1,2,3,4,5,6,7,9,10,11
FAAP100	ENST00000327787	9	0		0		2	3,7
FAAP24	ENST00000588258	4	0		0		2	3,5
FADD	ENST00000301838	2	0		0		2	1,2
FAH	ENST00000561421	14	0		0		5	3,8,11,13,14
FAM111A	ENST00000675163	2	0		0		2	5,6
FAM111B	ENST00000343597	2	0		0		2	3,4
FAM120A	ENST00000277165	18	0		0		10	1,3,7,9,10,11,13,15,16,18
FAM149B1	ENST00000242505	14	0		0		3	2,6,12
FAM161A	ENST00000404929	7	0		0		5	1,3,4,5,6
FAM177A1	ENST00000280987	5	0		0		2	1,2
FAM20A	ENST00000592554	11	0		0		5	1,2,4,6,10
FAM20B	ENST00000263733	7	0		0		4	2,4,5,6
FAM20C	ENST00000313766	10	2	1,2	2	1,2	6	1,2,5,6,7,8
FAM47C	ENST00000358047	1	0		1	1	1	1
FAM50A	ENST00000393600	13	0		0		13	1,2,3,4,5,6,7,8,9,10,11,12,13
FAN1	ENST00000362065	13	0		12	2,3,4,5,6,7,8,9,10,12,13,14	13	2,3,4,5,6,7,8,9,10,11,12,13,14
FANCA	ENST00000389301	43	0		0		15	2,7,13,15,16,17,18,21,23,27,28,32,33,39,41
FANCB	ENST00000650831	8	0		4	3,5,9,10	7	3,4,5,6,8,9,10
FANCC	ENST00000289081	14	0		0		8	2,4,5,6,7,10,13,15
FANCD2	ENST00000675286	43	0		0		11	3,12,13,15,18,28,31,33,41,42,43
FANCE	ENST00000229769	10	0		0		1	2
FANCF	ENST00000327470	1	0		0		1	1
FANCG	ENST00000378643	14	0		0		5	2,4,7,10,12
FANCI	ENST00000310775	37	0		0		11	3,4,5,11,18,19,22,23,25,26,37
FANCL	ENST00000233741	14	0		0		5	1,7,9,12,14
FANCM	ENST00000267430	23	0		0		14	1,3,5,6,8,9,11,14,17,18,19,20,21,22
FAR1	ENST00000354817	11	0		0		2	3,12
FARS2	ENST00000274680	6	0		0		3	2,4,5
FARSA	ENST00000314606	13	0		0		3	2,10,12
FARSB	ENST00000281828	17	0		0		4	3,9,13,17
FAS	ENST00000652046	9	0		0		3	2,7,9
FASLG	ENST00000367721	4	0		0		2	1,4
FASN	ENST00000306749	42	0		0		4	3,4,10,32
FASTKD2	ENST00000402774	11	0		0		6	2,4,5,7,8,9
FASTKD5	ENST00000380266	1	0		0		1	2
FAT1	ENST00000441802	26	0		0		14	2,3,4,8,9,10,13,14,16,17,19,20,25,27
FAT2	ENST00000261800	23	0		0		13	2,3,6,9,10,13,14,15,17,19,21,22,23
FAT4	ENST00000394329	17	0		1	14	11	2,5,6,7,10,11,12,14,16,17,18
FBLN1	ENST00000327858	17	0		0		6	2,5,7,11,13,16
FBLN2	ENST00000404922	17	0		0		4	2,3,5,12
FBLN5	ENST00000342058	11	0		0		4	4,5,7,9
FBN1	ENST00000316623	65	0		0		23	2,6,7,10,12,19,20,21,23,25,30,33,39,41,42,47,48,50,51,61,62,63,64
FBN2	ENST00000262464	65	0		0		17	1,9,10,12,15,19,22,24,25,27,33,35,42,43,57,62,65
FBP1	ENST00000375326	7	0		0		4	1,3,5,7
FBP2	ENST00000375337	7	0		0		4	1,3,6,7
FBRSL1	ENST00000680143	19	0		0		2	6,14
FBRSL1	ENST00000973242	3	0		1	3	2	1,3
FBXL3	ENST00000355619	4	0		0		1	5
FBXL4	ENST00000369244	7	0		0		2	4,5
FBXL7	ENST00000504595	4	0		0		4	1,2,3,4
FBXO11	ENST00000403359	23	0		0		13	1,3,4,5,8,9,11,12,13,14,17,19,21
FBXO22	ENST00000308275	7	0		0		4	1,4,5,7
FBXO28	ENST00000366862	5	0		0		2	1,3
FBXO31	ENST00000311635	9	0		0		4	1,3,8,9
FBXO32	ENST00000517956	9	0		0		2	2,7
FBXO38	ENST00000340253	21	0		0		7	2,7,12,14,15,16,22
FBXO43	ENST00000428847	5	0		0		3	2,4,5
FBXO7	ENST00000266087	9	0		0		4	4,5,8,9
FBXW11	ENST00000517395	13	0		1	7	9	1,2,4,6,7,9,10,11,13
FBXW4	ENST00000331272	9	0		0		4	1,5,6,9
FBXW7	ENST00000281708	11	0		0		5	4,7,8,10,13
FCGR1A	ENST00000369168	6	0		0		4	3,4,5,6
FCGR2A	ENST00000271450	7	0		0		3	1,3,4
FCGR2B	ENST00000358671	8	0		0		1	4
FCGR3A	ENST00000443193	5	0		0		1	4
FCGR3B	ENST00000650385	5	0		1	3	3	1,3,4
FCHO1	ENST00000596536	26	0		0		2	7,26
FCN3	ENST00000270879	8	0		0		1	8
FCSK	ENST00000288078	23	0		0		6	5,9,15,16,19,21
FDFT1	ENST00000220584	8	0		0		5	2,4,6,7,8
FDPS	ENST00000368356	10	0		0		0	
FDX2	ENST00000393708	5	0		0		0	
FDXR	ENST00000293195	12	0		0		4	3,5,9,10
FECH	ENST00000262093	11	0		0		2	5,11
FEM1B	ENST00000306917	2	0		0		2	1,2
FEM1C	ENST00000274457	2	0		0		2	2,3
FERMT1	ENST00000217289	14	0		0		7	2,3,6,8,10,12,14
FERMT3	ENST00000345728	14	0		0		5	3,7,9,14,15
FERRY3	ENST00000261250	13	0		0		7	3,4,7,9,10,11,14
FEZF1	ENST00000442488	4	0		0		3	1,3,4
FEZF2	ENST00000283268	4	0		0		3	2,3,4
FFAR4	ENST00000371481	3	0		0		2	1,2
FGA	ENST00000403106	5	0		0		3	2,3,5
FGB	ENST00000302068	8	0		0		3	1,2,4
FGD1	ENST00000375135	18	0		6	1,2,4,7,16,17	18	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
FGD4	ENST00000534526	17	0		0		8	4,6,7,8,11,14,15,17
FGF10	ENST00000264664	3	0		0		1	1
FGF12	ENST00000445105	5	0		0		1	3
FGF13	ENST00000315930	5	0		2	1,4	5	1,2,3,4,5
FGF14	ENST00000376131	5	0		0		0	
FGF14	ENST00000376143	5	0		0		1	4
FGF16	ENST00000439435	3	0		1	1	3	1,2,3
FGF17	ENST00000359441	5	0		0		1	5
FGF20	ENST00000180166	3	0		0		1	1
FGF23	ENST00000237837	3	0		0		1	3
FGF3	ENST00000334134	3	0		0		3	1,2,3
FGF4	ENST00000168712	3	0		0		2	2,3
FGF5	ENST00000312465	3	0		0		2	1,3
FGF8	ENST00000320185	6	0		0		3	3,4,5
FGF9	ENST00000382353	3	0		0		1	1
FGFR1	ENST00000447712	17	0		0		8	4,7,9,11,13,14,15,17
FGFR2	ENST00000358487	17	0		0		0	
FGFR2	ENST00000457416	17	0		0		7	10,11,12,13,16,17,18
FGFR3	ENST00000440486	17	0		0		2	12,14
FGFR4	ENST00000292408	17	0		0		6	10,12,15,16,17,18
FGG	ENST00000336098	9	0		0		5	2,3,6,7,9
FGL2	ENST00000248598	2	0		0		2	1,2
FH	ENST00000366560	10	0		0		3	3,5,6
FHL1	ENST00000370683	6	0		0		2	1,2
FHL1	ENST00000394155	6	0		2	4,6	5	3,4,5,6,7
FHL2	ENST00000530340	5	0		0		2	4,6
FHOD3	ENST00000590592	29	0		0		13	2,9,12,17,18,19,21,22,23,25,26,27,28
FIBCD1	ENST00000372338	7	0		0		3	4,5,7
FIBP	ENST00000357519	10	0		0		1	2
FICD	ENST00000552695	2	0		0		2	2,3
FIG4	ENST00000230124	23	0		0		10	1,3,8,12,16,17,18,19,20,23
FIGLA	ENST00000332372	5	0		0		2	1,2
FILIP1	ENST00000237172	5	0		0		2	5,6
FITM2	ENST00000396825	2	0		0		1	2
FKBP10	ENST00000321562	10	0		0		3	6,9,10
FKBP14	ENST00000222803	4	0		0		2	1,2
FKBP4	ENST00000001008	10	0		0		2	1,9
FKBP5	ENST00000357266	10	0		0		3	6,10,11
FKBP6	ENST00000252037	8	0		0		1	8
FKBP8	ENST00000608443	8	0		0		3	3,5,6
FKRP	ENST00000318584	1	0		0		1	4
FKTN	ENST00000357998	9	0		0		6	5,6,7,8,9,11
FLAD1	ENST00000292180	7	0		0		2	1,2
FLCN	ENST00000285071	11	0		0		5	6,7,9,12,14
FLG	ENST00000368799	2	0		0		2	2,3
FLG2	ENST00000388718	2	0		0		2	2,3
FLI1	ENST00000527786	9	0		0		3	2,4,9
FLII	ENST00000327031	30	0		0		9	13,18,20,21,24,26,27,28,30
FLNA	ENST00000369850	47	0		9	2,12,13,19,20,22,38,40,45	47	2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
FLNB	ENST00000295956	46	0		0		26	1,2,5,6,9,11,17,18,19,20,21,22,23,25,28,29,34,35,36,37,38,39,41,42,44,45
FLNC	ENST00000325888	48	0		0		10	1,2,9,12,13,14,21,34,35,38
FLRT1	ENST00000682287	1	0		0		1	3
FLRT3	ENST00000341420	1	0		0		1	3
FLT3	ENST00000241453	24	0		0		9	2,3,4,8,16,18,19,21,22
FLT3LG	ENST00000597551	7	0		0		0	
FLT4	ENST00000261937	30	0		0		6	3,7,13,14,17,21
FLVCR1	ENST00000366971	10	0		0		2	1,2
FLVCR2	ENST00000238667	10	0		0		4	1,2,5,6
FMN1	ENST00000616417	18	0		11	10,11,13,14,15,16,17,18,19,20,21	13	4,10,11,12,13,14,15,16,17,18,19,20,21
FMN2	ENST00000319653	18	0		0		8	1,4,5,7,9,10,13,16
FMNL2	ENST00000288670	26	0		0		8	1,6,7,16,17,18,21,23
FMO3	ENST00000367755	8	0		0		3	2,3,7
FMR1	ENST00000370475	17	0		3	2,6,9	17	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
FN1	ENST00000354785	46	0		0		13	1,5,8,9,10,15,16,19,24,26,27,40,44
FNIP1	ENST00000510461	18	0		0		5	4,6,8,9,12
FOCAD	ENST00000338382	43	0		0		14	7,8,9,12,16,19,21,24,26,27,29,33,34,38
FOLR1	ENST00000393676	4	0		0		3	2,3,4
FOS	ENST00000303562	4	0		0		2	1,4
FOSL2	ENST00000264716	4	0		0		2	1,4
FOXA2	ENST00000419308	2	0		0		1	2
FOXC1	ENST00000645831	1	0		0		1	1
FOXC2	ENST00000649859	1	0		0		1	1
FOXD3	ENST00000371116	1	0		1	1	1	1
FOXE1	ENST00000375123	1	0		0		1	1
FOXE3	ENST00000335071	1	0		0		1	1
FOXF1	ENST00000262426	2	0		0		1	1
FOXF2	ENST00000645481	2	0		0		1	1
FOXG1	ENST00000313071	1	0		0		1	1
FOXH1	ENST00000377317	3	0		0		0	
FOXI1	ENST00000306268	2	0		0		2	1,2
FOXI3	ENST00000428390	2	0		0		2	1,2
FOXJ1	ENST00000322957	2	0		0		1	2
FOXL1	ENST00000320241	1	0		0		1	1
FOXL2	ENST00000648323	1	0		0		1	1
FOXN1	ENST00000579795	8	0		0		1	3
FOXO1	ENST00000379561	2	0		1	1	2	1,2
FOXP1	ENST00000649528	16	0		0		3	6,10,15
FOXP2	ENST00000350908	16	0		0		6	6,7,8,9,12,17
FOXP3	ENST00000376207	11	0		0		10	2,3,4,5,6,7,8,10,11,12
FOXP4	ENST00000307972	16	0		0		2	2,8
FOXR1	ENST00000317011	6	0		0		2	3,5
FOXRED1	ENST00000263578	11	0		0		4	1,6,7,11
FPR1	ENST00000304748	1	0		0		1	2
FRA10AC1	ENST00000359204	13	0		0		1	8
FRAS1	ENST00000512123	74	0		0		31	6,9,10,12,14,20,21,24,25,27,29,31,38,43,44,47,48,50,51,53,55,56,57,58,63,65,66,67,69,71,74
FREM1	ENST00000380880	36	0		0		15	2,3,6,9,10,11,16,21,25,26,28,30,31,34,37
FREM2	ENST00000280481	24	0		0		13	1,2,3,11,13,14,15,16,17,19,22,23,24
FRMD4A	ENST00000357447	23	0		0		10	6,7,11,14,16,17,18,20,21,22
FRMD5	ENST00000417257	14	0		0		5	3,4,5,6,14
FRMD7	ENST00000298542	12	0		3	6,10,12	12	1,2,3,4,5,6,7,8,9,10,11,12
FRMPD4	ENST00000675598	17	0		7	1,2,3,6,15,16,17	17	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
FRRS1L	ENST00000561981	5	0		0		3	2,3,4
FRY	ENST00000542859	61	0		0		16	4,5,8,10,16,17,21,26,28,32,34,37,44,47,60,61
FRYL	ENST00000358350	61	0		1	35	20	7,8,12,21,24,25,27,35,39,41,42,46,50,52,56,57,58,59,62,63
FRZB	ENST00000295113	6	0		0		4	1,3,4,5
FSCB	ENST00000340446	1	0		0		1	1
FSCN2	ENST00000417245	5	0		0		1	3
FSD1L	ENST00000481272	14	0		0		3	2,5,14
FSHB	ENST00000533718	2	0		0		1	3
FSHR	ENST00000406846	10	0		0		4	2,3,9,10
FSIP2	ENST00000424728	23	0		0		14	1,2,3,4,8,9,10,14,15,16,17,18,20,23
FST	ENST00000256759	6	0		0		2	2,3
FTCD	ENST00000397746	14	0		10	1,2,3,4,5,6,7,8,9,10	11	1,2,3,4,5,6,7,8,9,10,11
FTH1	ENST00000273550	4	0		0		2	2,4
FTL	ENST00000331825	4	0		0		4	1,2,3,4
FTO	ENST00000471389	9	0		0		5	1,3,4,7,9
FTSJ1	ENST00000348411	11	0		1	12	10	2,3,4,6,7,8,9,10,11,12
FUCA1	ENST00000374479	8	0		0		3	1,6,8
FUS	ENST00000254108	15	0		0		1	1
FUT1	ENST00000645652	1	0		0		1	2
FUT2	ENST00000425340	1	0		0		1	2
FUT3	NM_001382745.1	1	0		0		1	1
FUT6	ENST00000318336	1	0		0		1	3
FUT8	ENST00000673929	9	0		0		4	3,5,10,11
FUZ	ENST00000313777	11	0		0		0	
FXN	ENST00000484259	5	0		0		3	1,3,4
FXR1	ENST00000357559	17	0		0		2	12,13
FXR1	ENST00000482125	17	0		0		10	1,3,5,8,10,12,13,14,16,17
FXYD2	ENST00000292079	5	0		0		0	
FYB1	ENST00000512982	18	0		0		4	2,8,14,16
FYCO1	ENST00000296137	17	0		0		6	8,12,15,16,17,18
FZD2	ENST00000315323	1	0		0		1	1
FZD4	ENST00000531380	2	0		0		2	1,2
FZD5	ENST00000295417	1	0		0		1	2
FZD6	ENST00000358755	6	0		0		6	2,3,4,5,6,7
FZR1	ENST00000441788	13	0		0		2	6,14
G6PC1	ENST00000253801	5	0		0		2	1,5
G6PC3	ENST00000269097	6	0		0		2	1,4
G6PD	ENST00000393562	12	0		6	5,6,7,8,9,10	12	2,3,4,5,6,7,8,9,10,11,12,13
GAA	ENST00000302262	19	0		0		3	2,9,20
GAB1	ENST00000262994	10	0		0		5	2,3,4,7,10
GABBR1	ENST00000377034	22	22	2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23	22	2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23	22	2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
GABBR2	ENST00000259455	19	0		0		12	1,2,3,5,6,7,10,12,13,16,17,18
GABRA1	ENST00000393943	9	0		0		5	2,3,4,5,10
GABRA2	ENST00000381620	9	0		0		5	3,5,7,8,10
GABRA3	ENST00000370314	9	0		3	3,5,9	9	2,3,4,5,6,7,8,9,10
GABRA4	ENST00000264318	9	0		0		4	1,7,8,9
GABRA5	ENST00000335625	9	0		0		5	5,6,7,8,11
GABRA6	ENST00000274545	9	0		0		3	2,7,8
GABRB1	ENST00000295454	9	0		0		2	8,9
GABRB2	ENST00000393959	10	0		0		4	4,7,8,10
GABRB3	ENST00000311550	9	0		0		4	2,6,8,9
GABRD	ENST00000378585	9	0		0		3	1,6,7
GABRG1	ENST00000295452	9	0		0		5	1,3,4,5,8
GABRG2	ENST00000639213	10	0		0		0	
GAD1	ENST00000358196	16	0		0		5	2,3,5,6,10
GAL	ENST00000265643	5	0		0		0	
GALC	ENST00000261304	17	0		0		6	1,8,11,13,14,16
GALE	ENST00000617979	10	0		0		3	6,7,11
GALK1	ENST00000588479	8	0		0		3	2,4,5
GALM	ENST00000272252	7	0		0		2	1,6
GALNS	ENST00000268695	14	0		0		6	5,7,8,11,12,14
GALNT12	ENST00000375011	10	0		0		5	3,5,7,9,10
GALNT2	ENST00000366672	16	0		0		5	5,11,12,13,16
GALNT3	ENST00000392701	10	0		0		6	2,4,5,6,9,11
GALT	ENST00000378842	11	0		0		4	2,3,4,5
GAMT	ENST00000252288	6	0		0		0	
GAN	ENST00000648994	11	0		0		4	1,3,4,8
GANAB	ENST00000356638	24	0		0		7	1,7,9,15,19,20,21
GAPVD1	ENST00000297933	25	0		0		8	5,8,10,14,17,23,25,27
GARS1	ENST00000389266	17	0		0		5	1,4,5,13,15
GAS1	ENST00000298743	1	0		0		1	1
GAS2	ENST00000454584	7	0		0		2	6,7
GAS2L2	ENST00000604641	6	0		0		2	1,6
GATA1	ENST00000376670	5	0		3	2,3,6	5	2,3,4,5,6
GATA2	ENST00000341105	5	0		0		0	
GATA2	ENST00000487848	5	0		0		0	
GATA3	ENST00000379328	5	0		0		2	2,3
GATA4	ENST00000532059	6	0		0		2	2,6
GATA5	ENST00000252997	6	0		0		0	
GATA6	ENST00000269216	6	0		0		4	2,3,5,7
GATAD1	ENST00000287957	5	0		0		0	
GATAD2A	ENST00000683918	11	0		0		4	8,9,11,12
GATAD2B	ENST00000368655	10	0		10	2,3,4,5,6,7,8,9,10,11	10	2,3,4,5,6,7,8,9,10,11
GATB	ENST00000263985	13	0		0		4	1,6,12,13
GATC	ENST00000551765	4	0		0		1	1
GATM	ENST00000396659	9	0		0		4	1,2,3,4
GBA1	ENST00000368373	11	0		10	1,2,3,4,5,6,7,8,9,10	11	1,2,3,4,5,6,7,8,9,10,11
GBA2	ENST00000378103	17	0		0		3	1,3,17
GBE1	ENST00000429644	16	0		0		4	4,5,6,13
GBF1	ENST00000369983	39	0		0		12	12,22,23,24,29,31,32,33,34,35,37,38
GCDH	ENST00000222214	11	0		0		3	6,8,11
GCG	ENST00000418842	5	0		0		3	3,4,5
GCGR	ENST00000400723	13	0		0		2	3,14
GCH1	ENST00000491895	6	0		0		3	1,4,5
GCK	ENST00000403799	10	0		0		3	1,4,10
GCKR	ENST00000264717	19	0		0		1	16
GCLC	ENST00000650454	16	0		0		6	1,2,3,13,15,16
GCLM	ENST00000370238	7	0		0		5	1,3,5,6,7
GCM2	ENST00000379491	5	0		0		2	1,5
GCNA	ENST00000373696	12	0		1	8	11	2,3,4,5,7,8,9,10,11,12,13
GCNT2	ENST00000316170	3	0		0		1	1
GCNT2	ENST00000495262	3	0		0		2	3,5
GCOM1	NM_001285900.3	15	0		0		0	
GCSH	ENST00000315467	5	0		0		1	4
GDAP1	ENST00000220822	6	0		0		3	1,4,6
GDAP2	ENST00000369443	13	0		0		4	2,6,7,13
GDF1	ENST00000247005	2	0		0		0	
GDF11	ENST00000257868	3	0		0		3	1,2,3
GDF15	ENST00000252809	2	0		0		0	
GDF2	ENST00000581492	2	0		0		2	1,2
GDF3	ENST00000329913	2	0		0		2	1,2
GDF5	ENST00000374369	2	0		0		2	1,2
GDF6	ENST00000287020	2	0		0		2	1,2
GDF9	ENST00000687138	2	0		0		2	1,2
GDI1	ENST00000447750	11	0		1	8	11	1,2,3,4,5,6,7,8,9,10,11
GDNF	ENST00000326524	2	0		0		0	
GDPD1	ENST00000284116	10	0		0		3	1,6,8
GEMIN4	ENST00000319004	2	0		0		1	2
GEMIN5	ENST00000285873	28	0		0		14	1,4,5,7,9,11,16,18,19,20,23,25,27,28
GET3	ENST00000357332	7	0		0		4	2,3,4,6
GET4	ENST00000265857	9	0		0		3	5,6,9
GFAP	ENST00000588735	9	0		0		2	1,6
GFER	ENST00000248114	3	0		0		1	2
GFI1	ENST00000294702	6	0		0		4	2,4,5,7
GFI1B	ENST00000372122	6	0		0		3	2,6,7
GFM1	ENST00000486715	18	0		0		10	3,4,5,6,7,8,10,12,14,18
GFM2	ENST00000296805	20	0		0		10	5,8,9,10,11,12,14,18,20,21
GFPT1	ENST00000357308	20	0		0		4	5,8,10,15
GFRA1	ENST00000355422	10	0		0		3	3,6,9
GFUS	ENST00000425753	10	2	8,9	10	2,3,4,5,6,7,8,9,10,11	10	2,3,4,5,6,7,8,9,10,11
GGCX	ENST00000233838	15	0		0		6	1,3,8,9,14,15
GGN	ENST00000334928	2	0		0		1	3
GGPS1	ENST00000282841	3	0		0		2	3,4
GGT1	ENST00000400382	12	0		0		4	7,9,10,13
GH1	ENST00000323322	5	0		0		2	3,5
GHR	ENST00000230882	9	0		0		3	2,3,10
GHRH	ENST00000373614	4	0		0		1	3
GHRHR	ENST00000326139	13	0		0		3	1,3,7
GHRL	ENST00000335542	4	0		0		1	4
GHSR	ENST00000241256	2	0		0		1	1
GIGYF1	ENST00000678049	24	0		0		2	13,14
GIGYF2	ENST00000373563	27	0		1	21	9	4,7,8,10,11,18,21,22,27
GIMAP5	ENST00000358647	2	0		0		0	
GIMAP6	ENST00000328902	2	0		0		1	3
GINS1	ENST00000262460	7	0		0		3	2,5,6
GINS2	ENST00000253462	5	0		0		1	1
GINS3	ENST00000318129	3	0		0		3	1,2,3
GIPC1	ENST00000393033	6	0		0		1	9
GIPC3	ENST00000644452	6	0		0		0	
GJA1	ENST00000282561	1	0		0		1	2
GJA3	ENST00000241125	1	0		0		1	2
GJA5	ENST00000579774	1	0		0		1	2
GJA8	ENST00000369235	1	0		0		1	2
GJB1	ENST00000361726	1	0		1	2	1	2
GJB2	ENST00000382848	1	0		0		1	2
GJB3	ENST00000373366	1	0		0		1	2
GJB4	ENST00000339480	1	0		0		1	2
GJB6	ENST00000647029	1	0		0		1	5
GJC2	ENST00000366714	1	0		0		1	2
GK	ENST00000427190	21	0		4	11,13,15,19	21	1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
GLA	ENST00000218516	7	0		1	3	7	1,2,3,4,5,6,7
GLB1	ENST00000307363	16	0		0		5	1,2,6,7,10
GLCCI1	ENST00000223145	8	0		0		3	1,6,8
GLDC	ENST00000321612	25	0		0		10	2,12,13,15,16,19,20,22,23,25
GLDN	ENST00000335449	10	0		0		4	1,4,9,10
GLE1	ENST00000309971	16	0		0		4	1,7,9,13
GLI1	ENST00000228682	11	0		0		2	11,12
GLI2	ENST00000361492	13	0		0		7	2,3,6,10,11,12,13
GLI3	ENST00000395925	14	0		0		6	4,5,6,7,13,15
GLIS1	ENST00000628545	10	0		0		2	2,4
GLIS2	ENST00000433375	6	1	7	6	2,3,4,5,6,7	6	2,3,4,5,6,7
GLIS3	ENST00000381971	10	0		0		7	2,3,4,5,6,7,10
GLMN	ENST00000370360	18	0		0		5	4,12,15,18,19
GLRA1	ENST00000274576	9	0		0		4	3,7,8,9
GLRA2	ENST00000218075	9	0		1	1	8	1,2,3,4,5,6,7,9
GLRB	ENST00000264428	9	0		0		5	2,5,6,8,10
GLRX5	ENST00000331334	2	0		0		0	
GLS	ENST00000320717	18	0		0		4	1,7,9,13
GLT8D1	ENST00000266014	9	0		0		5	4,5,7,8,10
GLUD1	ENST00000277865	13	0		0		4	1,8,12,13
GLUD2	ENST00000328078	1	0		1	1	1	1
GLUL	ENST00000331872	6	0		0		2	4,7
GLYCTK	ENST00000436784	4	0		0		1	5
GM2A	ENST00000357164	4	0		0		1	1
GMNN	ENST00000230056	6	0		0		2	3,7
GMPPA	ENST00000313597	12	0		0		1	5
GMPPB	ENST00000308388	9	0		0		0	
GNA11	ENST00000078429	7	0		0		2	1,5
GNAI1	ENST00000649796	8	0		0		2	1,8
GNAI2	ENST00000313601	8	0		0		1	8
GNAI3	ENST00000369851	8	0		0		2	1,8
GNAL	ENST00000334049	12	0		0		1	1
GNAL	ENST00000423027	12	0		0		6	1,8,9,10,11,12
GNAO1	ENST00000262493	8	0		0		1	4
GNAQ	ENST00000286548	7	0		0		3	3,6,7
GNAS	ENST00000371075	1	0		0		1	1
GNAS	ENST00000371085	13	0		0		1	1
GNAS	ENST00000371100	13	0		0		4	1,8,9,10
GNAT1	ENST00000232461	8	0		0		1	1
GNAT2	ENST00000679935	8	0		0		4	5,6,8,9
GNB1	ENST00000378609	9	0		0		4	4,6,10,11
GNB2	ENST00000303210	9	0		0		0	
GNB3	ENST00000229264	9	0		0		2	7,9
GNB4	ENST00000232564	9	0		0		3	2,3,7
GNB5	ENST00000261837	12	0		0		4	2,3,10,12
GNE	ENST00000396594	12	0		0		1	2
GNE	ENST00000642385	11	0		0		4	2,3,7,8
GNMT	ENST00000372808	6	0		0		3	1,4,6
GNPAT	ENST00000366647	16	0		0		8	1,2,3,5,9,11,12,15
GNPNAT1	ENST00000216410	5	0		0		2	4,6
GNPTAB	ENST00000299314	21	0		0		9	2,4,5,10,13,14,15,16,18
GNPTG	ENST00000204679	11	0		0		3	2,9,10
GNRH1	ENST00000421054	3	0		0		0	
GNRHR	ENST00000226413	3	0		0		2	1,2
GNS	ENST00000258145	14	0		0		3	1,10,11
GOLGA2	ENST00000611957	27	0		0		6	11,15,16,19,26,27
GOLGA3	ENST00000450791	23	0		0		9	3,5,7,10,13,15,17,23,24
GON4L	ENST00000368331	31	0		0		8	2,12,17,18,21,24,29,30
GON7	ENST00000306954	2	0		1	1	2	1,2
GORAB	ENST00000367763	5	0		0		3	2,3,5
GOSR2	ENST00000640051	6	0		0		0	
GOT1	ENST00000370508	9	0		0		3	1,7,8
GOT2	ENST00000245206	10	0		0		6	1,2,3,5,6,7
GP1BA	ENST00000329125	1	0		0		1	2
GP1BB	ENST00000366425	2	0		0		1	2
GP6	ENST00000417454	8	8	1,2,3,4,5,6,7,8	8	1,2,3,4,5,6,7,8	8	1,2,3,4,5,6,7,8
GP9	ENST00000307395	1	0		0		0	
GPAA1	ENST00000355091	12	0		0		1	2
GPATCH11	ENST00000674370	8	0		0		3	5,6,9
GPATCH3	ENST00000361720	7	0		0		3	1,2,7
GPC3	ENST00000370818	8	0		3	3,6,7	8	1,2,3,4,5,6,7,8
GPC4	ENST00000370828	9	0		2	8,9	9	1,2,3,4,5,6,7,8,9
GPC6	ENST00000377047	9	0		0		2	1,7
GPD1	ENST00000301149	8	0		0		4	2,3,4,5
GPD1L	ENST00000282541	8	0		0		4	1,2,3,6
GPD2	ENST00000438166	16	0		0		3	8,12,16
GPHN	ENST00000478722	23	0		0		6	1,2,3,9,11,13
GPI	ENST00000356487	18	1	4	8	1,2,3,4,6,7,8,9	13	1,2,3,4,5,6,7,8,9,14,15,16,18
