gene	transcript	exon	coord	exon_len	median_cov	is_dead_10x	is_dead_20x	is_dead_30x	gene_cds_len	gene_dead_10x_pct	gene_dead_20x_pct	gene_dead_30x_pct
CFAP54	ENST00000524981	54	chr12:96743720-96743920	200	47.19	0	0	1	10631	1.3	8.7	60.2
CFAP54	ENST00000524981	55	chr12:96744009-96744156	147	32.93	0	0	1	10631	1.3	8.7	60.2
CFAP54	ENST00000524981	56	chr12:96753732-96753908	176	45.05	0	0	1	10631	1.3	8.7	60.2
CFAP54	ENST00000524981	60	chr12:96765066-96765228	162	42.23	0	0	1	10631	1.3	8.7	60.2
CFAP54	ENST00000524981	61	chr12:96784706-96784900	194	37.88	0	0	1	10631	1.3	8.7	60.2
CFAP54	ENST00000524981	62	chr12:96786664-96786908	244	53.07	0	0	1	10631	1.3	8.7	60.2
CFAP54	ENST00000524981	63	chr12:96792318-96792509	191	50.48	0	0	1	10631	1.3	8.7	60.2
CFAP54	ENST00000524981	64	chr12:96811725-96811852	127	34.77	0	0	1	10631	1.3	8.7	60.2
CFAP57	ENST00000372492	13	chr1:43219371-43219547	176	39.20	0	1	1	4193	0.0	9.2	19.1
CFAP57	ENST00000372492	15	chr1:43222094-43222305	211	40.80	0	1	1	4193	0.0	9.2	19.1
CFAP57	ENST00000372492	17	chr1:43224035-43224214	179	51.70	0	0	1	4193	0.0	9.2	19.1
CFAP57	ENST00000372492	23	chr1:43253966-43254201	235	61.80	0	0	1	4193	0.0	9.2	19.1
CFAP58	ENST00000369704	2	chr10:104358330-104358632	302	54.30	0	0	1	2979	0.0	0.0	29.6
CFAP58	ENST00000369704	5	chr10:104365803-104366018	215	43.51	0	0	1	2979	0.0	0.0	29.6
CFAP58	ENST00000369704	9	chr10:104380018-104380230	212	43.28	0	0	1	2979	0.0	0.0	29.6
CFAP58	ENST00000369704	17	chr10:104450060-104450214	154	54.74	0	0	1	2979	0.0	0.0	29.6
CFAP61	ENST00000245957	3	chr20:20070843-20071014	171	1.65	1	1	1	4234	8.1	8.1	23.7
CFAP61	ENST00000245957	12	chr20:20166386-20166446	60	4.99	1	1	1	4234	8.1	8.1	23.7
CFAP61	ENST00000245957	22	chr20:20277155-20277468	313	61.59	0	0	1	4234	8.1	8.1	23.7
CFAP61	ENST00000245957	23	chr20:20288598-20288946	348	71.59	0	0	1	4234	8.1	8.1	23.7
CFAP61	ENST00000245957	24	chr20:20290289-20290401	112	2.71	1	1	1	4234	8.1	8.1	23.7
CFAP65	ENST00000341552	3	chr2:219038885-219039058	173	40.55	0	0	1	6438	5.9	8.2	14.1
CFAP65	ENST00000341552	5	chr2:219035469-219035674	205	77.07	0	0	1	6438	5.9	8.2	14.1
CFAP65	ENST00000341552	13	chr2:219027639-219028019	380	41.70	1	1	1	6438	5.9	8.2	14.1
CFAP65	ENST00000341552	19	chr2:219021141-219021290	149	20.32	0	1	1	6438	5.9	8.2	14.1
CFAP69	ENST00000389297	8	chr7:90271770-90271968	198	46.33	0	0	1	3286	0.0	10.0	34.6
CFAP69	ENST00000389297	11	chr7:90277202-90277344	142	30.80	0	1	1	3286	0.0	10.0	34.6
CFAP69	ENST00000389297	13	chr7:90282881-90283066	185	26.52	0	1	1	3286	0.0	10.0	34.6
CFAP69	ENST00000389297	15	chr7:90288223-90288362	139	37.67	0	0	1	3286	0.0	10.0	34.6
CFAP69	ENST00000389297	18	chr7:90303958-90304116	158	41.44	0	0	1	3286	0.0	10.0	34.6
CFAP69	ENST00000389297	22	chr7:90309252-90309377	125	38.66	0	0	1	3286	0.0	10.0	34.6
CFAP69	ENST00000389297	23	chr7:90310057-90310248	191	46.66	0	0	1	3286	0.0	10.0	34.6
CFAP70	ENST00000355577	6	chr10:73345054-73345254	200	36.07	0	0	1	3906	0.0	0.0	27.5
CFAP70	ENST00000355577	10	chr10:73322952-73323107	155	44.98	0	0	1	3906	0.0	0.0	27.5
CFAP70	ENST00000355577	11	chr10:73312462-73312653	191	38.54	0	0	1	3906	0.0	0.0	27.5
CFAP70	ENST00000355577	15	chr10:73298896-73299111	215	68.47	0	0	1	3906	0.0	0.0	27.5
CFAP70	ENST00000355577	22	chr10:73277229-73277371	142	32.47	0	0	1	3906	0.0	0.0	27.5
CFAP70	ENST00000355577	23	chr10:73275435-73275608	173	47.06	0	0	1	3906	0.0	0.0	27.5
CFAP74	ENST00000682832	3	chr1:1988878-1988983	105	41.97	0	0	1	5680	2.2	5.6	21.2
CFAP74	ENST00000682832	7	chr1:1974014-1974208	194	26.88	0	1	1	5680	2.2	5.6	21.2
CFAP74	ENST00000682832	9	chr1:1971969-1972092	123	10.19	1	1	1	5680	2.2	5.6	21.2
CFAP74	ENST00000682832	26	chr1:1930049-1930346	297	49.48	0	0	1	5680	2.2	5.6	21.2
CFAP74	ENST00000682832	34	chr1:1924380-1924530	150	37.54	0	0	1	5680	2.2	5.6	21.2
CFAP74	ENST00000682832	36	chr1:1923356-1923509	153	36.52	0	0	1	5680	2.2	5.6	21.2
CFAP74	ENST00000682832	37	chr1:1922974-1923155	181	39.97	0	0	1	5680	2.2	5.6	21.2
CFAP91	ENST00000273390	3	chr3:119707393-119707571	178	34.40	0	0	1	2644	0.0	0.0	13.1
CFAP91	ENST00000273390	15	chr3:119747104-119747273	169	43.35	0	0	1	2644	0.0	0.0	13.1
CFB	ENST00000425368	1	chr6:31946211-31946295	84	19.68	0	1	1	2655	7.8	93.7	100.0
CFB	ENST00000425368	2	chr6:31946362-31946616	254	20.89	0	1	1	2655	7.8	93.7	100.0
CFB	ENST00000425368	3	chr6:31946996-31947202	206	6.05	1	1	1	2655	7.8	93.7	100.0
CFB	ENST00000425368	4	chr6:31947337-31947531	194	19.23	0	1	1	2655	7.8	93.7	100.0
CFB	ENST00000425368	5	chr6:31947731-31947853	122	17.88	0	1	1	2655	7.8	93.7	100.0
CFB	ENST00000425368	6	chr6:31947934-31948091	157	20.36	0	1	1	2655	7.8	93.7	100.0
CFB	ENST00000425368	7	chr6:31948363-31948522	159	15.39	0	1	1	2655	7.8	93.7	100.0
CFB	ENST00000425368	8	chr6:31948819-31948971	152	15.16	0	1	1	2655	7.8	93.7	100.0
CFB	ENST00000425368	9	chr6:31949232-31949354	122	17.91	0	1	1	2655	7.8	93.7	100.0
CFB	ENST00000425368	10	chr6:31949409-31949567	158	17.66	0	1	1	2655	7.8	93.7	100.0
CFB	ENST00000425368	11	chr6:31950039-31950157	118	16.98	0	1	1	2655	7.8	93.7	100.0
CFB	ENST00000425368	12	chr6:31950275-31950413	138	18.25	0	1	1	2655	7.8	93.7	100.0
CFB	ENST00000425368	13	chr6:31950608-31950782	174	18.84	0	1	1	2655	7.8	93.7	100.0
CFB	ENST00000425368	14	chr6:31950857-31950954	97	22.57	0	0	1	2655	7.8	93.7	100.0
CFB	ENST00000425368	15	chr6:31951133-31951254	121	21.20	0	1	1	2655	7.8	93.7	100.0
CFB	ENST00000425368	16	chr6:31951330-31951483	153	22.86	0	1	1	2655	7.8	93.7	100.0
CFB	ENST00000425368	17	chr6:31951544-31951614	70	23.36	0	0	1	2655	7.8	93.7	100.0
CFB	ENST00000425368	18	chr6:31951864-31952040	176	21.48	0	1	1	2655	7.8	93.7	100.0
CFD	ENST00000327726	2	chr19:860606-860783	177	20.42	1	1	1	862	20.5	20.5	72.2
CFD	ENST00000327726	4	chr19:861688-861966	278	42.31	0	0	1	862	20.5	20.5	72.2
CFD	ENST00000327726	5	chr19:863081-863248	167	42.04	0	0	1	862	20.5	20.5	72.2
CFH	ENST00000367429	16	chr1:196736813-196737016	203	43.65	0	1	1	4136	0.0	4.9	4.9
CFHR2	ENST00000367415	2	chr1:196949444-196949659	215	40.67	0	0	1	913	0.0	22.2	69.9
CFHR2	ENST00000367415	4	chr1:196957880-196958083	203	32.90	0	1	1	913	0.0	22.2	69.9
CFHR2	ENST00000367415	5	chr1:196958870-196959090	220	51.26	0	0	1	913	0.0	22.2	69.9
CFHR4	ENST00000608469	1	chr1:196888140-196888218	78	35.24	0	0	1	1937	0.0	31.9	78.3
CFHR4	ENST00000608469	2	chr1:196902407-196902625	218	41.85	0	0	1	1937	0.0	31.9	78.3
CFHR4	ENST00000608469	3	chr1:196905097-196905300	203	32.97	0	1	1	1937	0.0	31.9	78.3
CFHR4	ENST00000608469	4	chr1:196906850-196907047	197	52.40	0	0	1	1937	0.0	31.9	78.3
CFHR4	ENST00000608469	5	chr1:196907305-196907508	203	42.16	0	0	1	1937	0.0	31.9	78.3
CFHR4	ENST00000608469	6	chr1:196910270-196910488	218	34.94	0	1	1	1937	0.0	31.9	78.3
CFHR4	ENST00000608469	7	chr1:196912729-196912932	203	44.55	0	0	1	1937	0.0	31.9	78.3
CFHR4	ENST00000608469	8	chr1:196914484-196914681	197	28.66	0	1	1	1937	0.0	31.9	78.3
CFTR	ENST00000003084	4	chr7:117530888-117531124	236	57.38	0	0	1	4983	0.0	0.0	19.7
CFTR	ENST00000003084	14	chr7:117591923-117592667	744	48.59	0	0	1	4983	0.0	0.0	19.7
CHADL	ENST00000216241	3	chr22:41237165-41238895	1730	47.40	1	1	1	2409	71.8	71.8	71.8
CHAF1A	ENST00000301280	1	chr19:4402752-4402824	72	4.13	1	1	1	3171	5.8	5.8	25.1
CHAF1A	ENST00000301280	11	chr19:4430538-4430651	113	0.22	1	1	1	3171	5.8	5.8	25.1
CHAF1A	ENST00000301280	13	chr19:4433059-4433549	490	67.95	0	0	1	3171	5.8	5.8	25.1
CHAF1A	ENST00000301280	15	chr19:4442914-4443035	121	41.09	0	0	1	3171	5.8	5.8	25.1
CHAF1B	ENST00000314103	6	chr21:36397404-36397521	117	39.57	0	0	1	1940	0.0	0.0	29.3
CHAF1B	ENST00000314103	12	chr21:36412873-36413325	452	68.39	0	0	1	1940	0.0	0.0	29.3
CHCHD10	ENST00000484558	1	chr22:23767823-23767884	61	22.30	0	0	1	509	47.2	47.2	92.1
CHCHD10	ENST00000484558	2	chr22:23767363-23767603	240	25.75	1	1	1	509	47.2	47.2	92.1
CHCHD10	ENST00000484558	3	chr22:23766117-23766285	168	45.19	0	0	1	509	47.2	47.2	92.1
CHCHD2	ENST00000395422	3	chr7:56102856-56103021	165	28.05	0	1	1	536	0.0	30.8	30.8
CHCHD6	ENST00000290913	1	chr3:126704302-126704409	107	59.48	0	0	1	868	0.0	0.0	12.3
CHD1	ENST00000614616	7	chr5:98900800-98901092	292	56.25	0	0	1	5833	0.0	15.3	62.4
CHD1	ENST00000614616	8	chr5:98899469-98899715	246	42.59	0	0	1	5833	0.0	15.3	62.4
CHD1	ENST00000614616	9	chr5:98898653-98898774	121	37.73	0	0	1	5833	0.0	15.3	62.4
CHD1	ENST00000614616	10	chr5:98898245-98898444	199	39.51	0	0	1	5833	0.0	15.3	62.4
CHD1	ENST00000614616	12	chr5:98896215-98896452	237	34.40	0	1	1	5833	0.0	15.3	62.4
CHD1	ENST00000614616	14	chr5:98893405-98893616	211	48.58	0	0	1	5833	0.0	15.3	62.4
CHD1	ENST00000614616	15	chr5:98892514-98892723	209	39.19	0	0	1	5833	0.0	15.3	62.4
CHD1	ENST00000614616	16	chr5:98889065-98889248	183	36.52	0	0	1	5833	0.0	15.3	62.4
CHD1	ENST00000614616	17	chr5:98888077-98888250	173	40.77	0	0	1	5833	0.0	15.3	62.4
CHD1	ENST00000614616	19	chr5:98883077-98883247	170	29.45	0	1	1	5833	0.0	15.3	62.4
CHD1	ENST00000614616	20	chr5:98881964-98882133	169	45.35	0	0	1	5833	0.0	15.3	62.4
CHD1	ENST00000614616	23	chr5:98879541-98879738	197	49.57	0	0	1	5833	0.0	15.3	62.4
CHD1	ENST00000614616	26	chr5:98873582-98873733	151	42.46	0	0	1	5833	0.0	15.3	62.4
CHD1	ENST00000614616	28	chr5:98872040-98872211	171	37.97	0	0	1	5833	0.0	15.3	62.4
CHD1	ENST00000614616	32	chr5:98863397-98863596	199	51.59	0	0	1	5833	0.0	15.3	62.4
CHD1	ENST00000614616	33	chr5:98859961-98860078	117	33.03	0	1	1	5833	0.0	15.3	62.4
CHD1	ENST00000614616	35	chr5:98858169-98858400	231	48.80	0	0	1	5833	0.0	15.3	62.4
CHD1	ENST00000614616	36	chr5:98856369-98856735	366	57.48	0	1	1	5833	0.0	15.3	62.4
CHD1L	ENST00000369258	1	chr1:147242693-147242840	147	31.84	0	0	1	3154	4.3	4.3	30.0
CHD1L	ENST00000369258	2	chr1:147252612-147252745	133	34.60	0	0	1	3154	4.3	4.3	30.0
CHD1L	ENST00000369258	8	chr1:147265921-147266097	176	40.40	0	0	1	3154	4.3	4.3	30.0
CHD1L	ENST00000369258	13	chr1:147275343-147275478	135	0.00	1	1	1	3154	4.3	4.3	30.0
CHD1L	ENST00000369258	15	chr1:147280015-147280201	186	49.12	0	0	1	3154	4.3	4.3	30.0
CHD1L	ENST00000369258	16	chr1:147284340-147284509	169	37.96	0	0	1	3154	4.3	4.3	30.0
CHD2	ENST00000394196	9	chr15:92942832-92943078	246	59.75	0	0	1	6247	2.5	2.5	38.2
CHD2	ENST00000394196	12	chr15:92946027-92946226	199	48.11	0	0	1	6247	2.5	2.5	38.2
CHD2	ENST00000394196	16	chr15:92956448-92956659	211	60.01	0	0	1	6247	2.5	2.5	38.2
CHD2	ENST00000394196	17	chr15:92967314-92967523	209	46.88	0	0	1	6247	2.5	2.5	38.2
CHD2	ENST00000394196	18	chr15:92971754-92971937	183	37.73	0	0	1	6247	2.5	2.5	38.2
CHD2	ENST00000394196	19	chr15:92972254-92972427	173	52.28	0	0	1	6247	2.5	2.5	38.2
CHD2	ENST00000394196	25	chr15:92984319-92984510	191	42.07	0	0	1	6247	2.5	2.5	38.2
CHD2	ENST00000394196	26	chr15:92985487-92985683	196	47.17	0	0	1	6247	2.5	2.5	38.2
CHD2	ENST00000394196	34	chr15:93004606-93004761	155	0.00	1	1	1	6247	2.5	2.5	38.2
CHD2	ENST00000394196	38	chr15:93020001-93020268	267	72.72	0	0	1	6247	2.5	2.5	38.2
CHD2	ENST00000394196	39	chr15:93024361-93024715	354	58.43	0	0	1	6247	2.5	2.5	38.2
CHD3	ENST00000330494	3	chr17:7890560-7890751	191	43.07	0	0	1	6803	0.0	11.2	30.3
CHD3	ENST00000330494	4	chr17:7890929-7891074	145	31.39	0	0	1	6803	0.0	11.2	30.3
CHD3	ENST00000330494	5	chr17:7893275-7893579	304	49.72	0	1	1	6803	0.0	11.2	30.3
CHD3	ENST00000330494	6	chr17:7893794-7893945	151	35.63	0	0	1	6803	0.0	11.2	30.3
CHD3	ENST00000330494	10	chr17:7895328-7895552	224	48.08	0	0	1	6803	0.0	11.2	30.3
CHD3	ENST00000330494	13	chr17:7898485-7898605	120	16.25	0	1	1	6803	0.0	11.2	30.3
CHD3	ENST00000330494	16	chr17:7899885-7900043	158	43.55	0	0	1	6803	0.0	11.2	30.3
CHD3	ENST00000330494	18	chr17:7900547-7900741	194	23.36	0	1	1	6803	0.0	11.2	30.3
CHD3	ENST00000330494	19	chr17:7900841-7901003	162	32.41	0	0	1	6803	0.0	11.2	30.3
CHD3	ENST00000330494	33	chr17:7907590-7907712	122	27.30	0	0	1	6803	0.0	11.2	30.3
CHD3	ENST00000330494	34	chr17:7907883-7908029	146	32.62	0	0	1	6803	0.0	11.2	30.3
CHD3	ENST00000330494	40	chr17:7911453-7911595	142	38.51	0	1	1	6803	0.0	11.2	30.3
CHD4	ENST00000544040	2	chr12:6606263-6606383	120	31.66	0	0	1	6519	0.0	7.9	16.0
CHD4	ENST00000544040	11	chr12:6598211-6598435	224	28.82	0	1	1	6519	0.0	7.9	16.0
CHD4	ENST00000544040	15	chr12:6594448-6594660	212	44.49	0	0	1	6519	0.0	7.9	16.0
CHD4	ENST00000544040	19	chr12:6592382-6592576	194	43.36	0	0	1	6519	0.0	7.9	16.0
CHD4	ENST00000544040	27	chr12:6583016-6583123	107	20.91	0	1	1	6519	0.0	7.9	16.0
CHD4	ENST00000544040	31	chr12:6581638-6581824	186	26.00	0	1	1	6519	0.0	7.9	16.0
CHD5	ENST00000262450	1	chr1:6179934-6180033	99	33.71	0	0	1	6685	0.0	11.5	20.1
CHD5	ENST00000262450	5	chr1:6154649-6154908	259	55.59	0	0	1	6685	0.0	11.5	20.1
CHD5	ENST00000262450	9	chr1:6148843-6149085	242	31.36	0	1	1	6685	0.0	11.5	20.1
CHD5	ENST00000262450	30	chr1:6124506-6124671	165	57.89	0	1	1	6685	0.0	11.5	20.1
CHD5	ENST00000262450	31	chr1:6123937-6124117	180	37.65	0	1	1	6685	0.0	11.5	20.1
CHD5	ENST00000262450	38	chr1:6109784-6110000	216	56.58	0	0	1	6685	0.0	11.5	20.1
CHD5	ENST00000262450	39	chr1:6106605-6106789	184	23.09	0	1	1	6685	0.0	11.5	20.1
CHD7	ENST00000423902	3	chr8:60780989-60781440	451	56.98	1	1	1	9734	16.5	26.1	53.4
CHD7	ENST00000423902	11	chr8:60822013-60822155	142	42.87	0	0	1	9734	16.5	26.1	53.4
CHD7	ENST00000423902	12	chr8:60822492-60822756	264	36.13	0	1	1	9734	16.5	26.1	53.4
CHD7	ENST00000423902	14	chr8:60828652-60828816	164	51.36	0	0	1	9734	16.5	26.1	53.4
CHD7	ENST00000423902	15	chr8:60830311-60830587	276	50.94	0	0	1	9734	16.5	26.1	53.4
CHD7	ENST00000423902	18	chr8:60837657-60837845	188	42.24	0	0	1	9734	16.5	26.1	53.4
CHD7	ENST00000423902	19	chr8:60838065-60838265	200	37.30	0	1	1	9734	16.5	26.1	53.4
CHD7	ENST00000423902	21	chr8:60841836-60842062	226	54.16	0	0	1	9734	16.5	26.1	53.4
CHD7	ENST00000423902	22	chr8:60844853-60845073	220	35.94	0	1	1	9734	16.5	26.1	53.4
CHD7	ENST00000423902	23	chr8:60845239-60845419	180	49.62	0	0	1	9734	16.5	26.1	53.4
CHD7	ENST00000423902	25	chr8:60849040-60849164	124	50.51	0	0	1	9734	16.5	26.1	53.4
CHD7	ENST00000423902	31	chr8:60852818-60853510	692	65.81	1	1	1	9734	16.5	26.1	53.4
CHD7	ENST00000423902	32	chr8:60854352-60854533	181	39.08	0	0	1	9734	16.5	26.1	53.4
CHD7	ENST00000423902	33	chr8:60855964-60856212	248	49.05	0	1	1	9734	16.5	26.1	53.4
CHD7	ENST00000423902	34	chr8:60856434-60856898	464	48.85	1	1	1	9734	16.5	26.1	53.4
CHD7	ENST00000423902	35	chr8:60860893-60861135	242	47.47	0	0	1	9734	16.5	26.1	53.4
CHD7	ENST00000423902	38	chr8:60865005-60865943	938	82.36	0	0	1	9734	16.5	26.1	53.4
CHD8	ENST00000646647	4	chr14:21427858-21428264	406	73.64	0	0	1	8486	4.3	10.7	35.4
CHD8	ENST00000646647	5	chr14:21426117-21426252	135	40.33	0	0	1	8486	4.3	10.7	35.4
CHD8	ENST00000646647	11	chr14:21409840-21409998	158	0.84	1	1	1	8486	4.3	10.7	35.4
CHD8	ENST00000646647	13	chr14:21408301-21408565	264	53.83	0	0	1	8486	4.3	10.7	35.4
CHD8	ENST00000646647	15	chr14:21405710-21405874	164	52.20	0	0	1	8486	4.3	10.7	35.4
CHD8	ENST00000646647	16	chr14:21405198-21405474	276	54.79	0	0	1	8486	4.3	10.7	35.4
CHD8	ENST00000646647	18	chr14:21403006-21403222	216	49.70	0	0	1	8486	4.3	10.7	35.4
CHD8	ENST00000646647	19	chr14:21402325-21402513	188	59.38	0	0	1	8486	4.3	10.7	35.4
CHD8	ENST00000646647	22	chr14:21400864-21401081	217	50.76	0	0	1	8486	4.3	10.7	35.4
CHD8	ENST00000646647	23	chr14:21400402-21400622	220	36.18	0	1	1	8486	4.3	10.7	35.4
CHD8	ENST00000646647	29	chr14:21395287-21395362	75	6.16	1	1	1	8486	4.3	10.7	35.4
CHD8	ENST00000646647	30	chr14:21394901-21395129	228	43.59	0	0	1	8486	4.3	10.7	35.4
CHD8	ENST00000646647	34	chr14:21392496-21392819	323	33.53	0	1	1	8486	4.3	10.7	35.4
CHD8	ENST00000646647	35	chr14:21391822-21391956	134	2.41	1	1	1	8486	4.3	10.7	35.4
CHEK1	ENST00000438015	3	chr11:125627596-125627840	244	49.94	0	0	1	1671	0.0	0.0	53.4
CHEK1	ENST00000438015	6	chr11:125633152-125633361	209	57.02	0	0	1	1671	0.0	0.0	53.4
CHEK1	ENST00000438015	7	chr11:125635418-125635543	125	37.20	0	0	1	1671	0.0	0.0	53.4
CHEK1	ENST00000438015	8	chr11:125637438-125637554	116	30.60	0	0	1	1671	0.0	0.0	53.4
CHEK1	ENST00000438015	10	chr11:125644080-125644278	198	34.73	0	0	1	1671	0.0	0.0	53.4
CHGA	ENST00000216492	1	chr14:92923349-92923415	66	9.30	1	1	1	1534	37.0	67.9	84.8
CHGA	ENST00000216492	2	chr14:92924188-92924255	67	33.45	0	0	1	1534	37.0	67.9	84.8
CHGA	ENST00000216492	4	chr14:92927539-92927628	89	33.10	0	0	1	1534	37.0	67.9	84.8
CHGA	ENST00000216492	6	chr14:92931239-92931712	473	33.76	0	1	1	1534	37.0	67.9	84.8
CHGA	ENST00000216492	7	chr14:92932359-92932861	502	19.39	1	1	1	1534	37.0	67.9	84.8
CHGA	ENST00000216492	8	chr14:92934790-92934894	104	36.62	0	0	1	1534	37.0	67.9	84.8
CHIC2	ENST00000263921	3	chr4:54048944-54049120	176	43.31	0	0	1	618	0.0	0.0	28.5
CHKA	ENST00000265689	1	chr11:68120817-68121187	370	14.59	1	1	1	1614	22.9	22.9	22.9
CHL1	ENST00000256509	5	chr3:328156-328364	208	36.10	0	0	1	4195	0.0	0.0	50.1
CHL1	ENST00000256509	7	chr3:341901-342092	191	49.55	0	0	1	4195	0.0	0.0	50.1
CHL1	ENST00000256509	10	chr3:349348-349553	205	48.99	0	0	1	4195	0.0	0.0	50.1
CHL1	ENST00000256509	12	chr3:360273-360434	161	37.86	0	0	1	4195	0.0	0.0	50.1
CHL1	ENST00000256509	14	chr3:363206-363393	187	46.34	0	0	1	4195	0.0	0.0	50.1
CHL1	ENST00000256509	16	chr3:377807-377952	145	36.28	0	0	1	4195	0.0	0.0	50.1
CHL1	ENST00000256509	20	chr3:389241-389484	243	54.60	0	0	1	4195	0.0	0.0	50.1
CHL1	ENST00000256509	21	chr3:390690-390826	136	40.93	0	0	1	4195	0.0	0.0	50.1
CHL1	ENST00000256509	24	chr3:394682-394882	200	45.04	0	0	1	4195	0.0	0.0	50.1
CHL1	ENST00000256509	25	chr3:398216-398395	179	39.80	0	0	1	4195	0.0	0.0	50.1
CHL1	ENST00000256509	26	chr3:399006-399158	152	41.28	0	0	1	4195	0.0	0.0	50.1
CHL1	ENST00000256509	27	chr3:401615-401708	93	34.83	0	0	1	4195	0.0	0.0	50.1
CHM	ENST00000357749	5	chrX:85963654-85964062	408	41.08	0	0	1	2262	0.0	4.3	28.6
CHM	ENST00000357749	7	chrX:85957844-85957985	141	38.76	0	0	1	2262	0.0	4.3	28.6
CHM	ENST00000357749	9	chrX:85911250-85911348	98	27.61	0	1	1	2262	0.0	4.3	28.6
CHMP1A	ENST00000397901	2	chr16:89653893-89653933	40	22.23	0	0	1	731	0.0	0.0	11.2
CHMP1A	ENST00000397901	7	chr16:89646055-89646097	42	25.23	0	0	1	731	0.0	0.0	11.2
CHMP4B	ENST00000217402	1	chr20:33811458-33811668	210	66.28	0	0	1	775	0.0	0.0	27.1
CHMP4C	ENST00000297265	2	chr8:81753053-81753251	198	41.23	0	0	1	802	0.0	0.0	41.5
CHMP4C	ENST00000297265	3	chr8:81755359-81755494	135	43.15	0	0	1	802	0.0	0.0	41.5
CHN1	ENST00000409900	6	chr2:174877829-174878138	309	45.42	0	1	1	1640	11.7	30.5	59.7
CHN1	ENST00000409900	9	chr2:174812298-174812492	194	40.94	0	0	1	1640	11.7	30.5	59.7
CHN1	ENST00000409900	11	chr2:174808894-174809052	158	35.65	0	0	1	1640	11.7	30.5	59.7
CHN1	ENST00000409900	12	chr2:174801696-174801822	126	44.80	0	0	1	1640	11.7	30.5	59.7
CHN1	ENST00000409900	13	chr2:174800105-174800297	192	9.83	1	1	1	1640	11.7	30.5	59.7
CHRD	ENST00000204604	1	chr3:184380308-184380476	168	11.38	1	1	1	3328	5.0	5.0	10.4
CHRD	ENST00000204604	13	chr3:184384526-184384703	177	38.98	0	0	1	3328	5.0	5.0	10.4
CHRDL1	ENST00000372042	2	chrX:110792077-110792191	114	32.45	0	0	1	1597	0.0	11.8	100.0
CHRDL1	ENST00000372042	3	chrX:110762684-110762817	133	36.57	0	0	1	1597	0.0	11.8	100.0
CHRDL1	ENST00000372042	4	chrX:110759650-110759764	114	40.37	0	0	1	1597	0.0	11.8	100.0
CHRDL1	ENST00000372042	5	chrX:110721374-110721540	166	42.09	0	0	1	1597	0.0	11.8	100.0
CHRDL1	ENST00000372042	6	chrX:110719824-110719938	114	37.48	0	0	1	1597	0.0	11.8	100.0
CHRDL1	ENST00000372042	7	chrX:110700643-110700731	88	32.47	0	0	1	1597	0.0	11.8	100.0
CHRDL1	ENST00000372042	8	chrX:110694152-110694341	189	37.05	0	0	1	1597	0.0	11.8	100.0
CHRDL1	ENST00000372042	9	chrX:110688583-110688813	230	38.90	0	0	1	1597	0.0	11.8	100.0
CHRDL1	ENST00000372042	10	chrX:110681471-110681659	188	26.05	0	1	1	1597	0.0	11.8	100.0
CHRDL1	ENST00000372042	11	chrX:110679325-110679435	110	36.13	0	0	1	1597	0.0	11.8	100.0
CHRDL1	ENST00000372042	12	chrX:110676220-110676371	151	35.50	0	0	1	1597	0.0	11.8	100.0
CHRFAM7A	ENST00000299847	3	chr15:30383308-30383361	53	21.57	0	0	1	1399	38.5	38.5	42.3
CHRFAM7A	ENST00000299847	10	chr15:30362282-30362821	539	57.26	1	1	1	1399	38.5	38.5	42.3
CHRNA3	ENST00000326828	1	chr15:78620702-78620804	102	30.48	0	1	1	1638	9.1	15.3	15.3
CHRNA3	ENST00000326828	6	chr15:78596593-78596742	149	2.29	1	1	1	1638	9.1	15.3	15.3
CHRNA4	ENST00000370263	5	chr20:63349642-63351037	1395	97.75	0	0	1	2004	0.0	0.0	69.6
CHRNA5	ENST00000299565	1	chr15:78565709-78565835	126	1.31	1	1	1	1527	8.3	8.3	84.5
CHRNA5	ENST00000299565	4	chr15:78588303-78588433	130	32.60	0	0	1	1527	8.3	8.3	84.5
CHRNA5	ENST00000299565	5	chr15:78589794-78590646	852	66.26	0	0	1	1527	8.3	8.3	84.5
CHRNA5	ENST00000299565	6	chr15:78593081-78593263	182	43.01	0	0	1	1527	8.3	8.3	84.5
CHRNA7	ENST00000306901	1	chr15:32030584-32030659	75	20.11	0	1	1	1709	0.0	12.0	21.4
CHRNA7	ENST00000306901	2	chr15:32030887-32031047	160	33.59	0	0	1	1709	0.0	12.0	21.4
CHRNA7	ENST00000306901	4	chr15:32111779-32111909	130	29.55	0	1	1	1709	0.0	12.0	21.4
CHRNB3	ENST00000289957	2	chr8:42708706-42708878	172	42.78	0	0	1	1497	0.0	0.0	11.5
CHRNB4	ENST00000261751	5	chr15:78628956-78629955	999	75.33	0	1	1	1617	11.1	72.9	72.9
CHRNB4	ENST00000261751	6	chr15:78625122-78625301	179	28.27	1	1	1	1617	11.1	72.9	72.9
CHST14	ENST00000306243	1	chr15:40471203-40472354	1151	86.77	0	1	1	1151	0.0	100.0	100.0
CHST2	ENST00000309575	2	chr3:143120806-143122419	1613	46.38	1	1	1	1613	100.0	100.0	100.0
CHST8	ENST00000650847	5	chr19:33771946-33773073	1127	70.78	0	0	1	1335	0.0	0.0	84.4
CHSY1	ENST00000254190	1	chr15:101251126-101251466	340	19.25	1	1	1	2469	13.8	13.8	13.8
